year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,22090.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,Head_Householder,43,Male,Black_Negro,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,35,46,Self-employed,50-52_weeks,35-39_hours,Yes,14835.0,0.0,14835.0,0.0,0.0,0.0,0.0,376.0,,5,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),32500.0,0.0,23015.0,1,0,0,1,0,0,0,0,0,0,0,0,6,5,0,1,21,6,0,Head_Householder,42,Male,White,Separated,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,17,11,Works_for_wages_salary,50-52_weeks,40_hours,Yes,16005.0,16005.0,0.0,0.0,0.0,0.0,0.0,236.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,325.0,20515.0,1,0,1,1,0,0,0,1,0,1,0,0,5,0,0,1,99,99,0,Child,5,Female,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,223.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,155.0,9125.0,1,0,2,1,0,0,0,1,0,1,0,0,7,1,1,1,4,4,3,Child,24,Female,Black_Negro,Never_married_single,1_child,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,1985.0,0.0,0.0,0.0,0.0,1985.0,0.0,78.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,22520.0,1,0,2,0,0,0,0,0,0,0,0,0,13,0,0,1,99,99,0,Other_relatives,18,Male,White,Never_married_single,,No_not_in_school,Grade_9,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,Abroad,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,262.0,13005.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,23,Female,White,Divorced,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,44,Works_for_wages_salary,50-52_weeks,40_hours,Yes,13005.0,13005.0,0.0,0.0,0.0,0.0,0.0,343.0,,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,20065.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,19,Female,White,Never_married_single,No_children,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,27-39_weeks,30-34_hours,Yes,3155.0,3155.0,0.0,0.0,0.0,0.0,0.0,196.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,262.0,10005.0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,Child,6,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,199.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,325.0,18110.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,48,Male,White,Widowed,,No_not_in_school,Grade_5-8,,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,50-52_weeks,40_hours,Yes,18110.0,18005.0,0.0,0.0,0.0,0.0,0.0,477.0,Same_house,2,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,155.0,4005.0,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,Child,2,Female,White,Never_married_single,,No_not_in_school,,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,68.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),72500.0,0.0,15715.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,6,Male,White,Never_married_single,,Yes_in_school,None_or_preschool,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,161.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,175.0,6910.0,1,1,2,1,2,7,1,1,0,1,0,0,12,2,2,1,0,0,7,Child,22,Female,White,Never_married_single,2__children,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,287.0,485.0,1,1,1,1,1,0,1,2,0,1,0,0,5,0,0,1,99,99,2,Child,5,Female,Other_Asian_or_Pacific,Never_married_single,,No_not_in_school,None_or_preschool,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,6.0,Abroad,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,44855.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,Partner_friend_visitor,55,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Same_house,0,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,155.0,3205.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,21,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,25,44,Works_for_wages_salary,27-39_weeks,49-59_hours,Yes,3205.0,3205.0,0.0,0.0,0.0,0.0,0.0,84.0,,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,287.0,6005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,25,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,22,51,Works_for_wages_salary,50-52_weeks,41-48_hours,Yes,6005.0,6005.0,0.0,0.0,0.0,0.0,0.0,158.0,Same_state_different_county,0,No_Service,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,32940.0,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,Spouse,30,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,32,37,Works_for_wages_salary,50-52_weeks,60+_hours,Yes,22320.0,22005.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,500.0,27540.0,1,1,1,1,0,0,0,0,0,0,1,1,5,3,1,1,10,3,0,Spouse,29,Female,White,Married_spouse_present,3,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,22,51,Works_for_wages_salary,50-52_weeks,40_hours,Yes,7535.0,7535.0,0.0,0.0,0.0,0.0,0.0,316.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,175.0,4780.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,65,Female,White,Separated,No_children,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,4780.0,0.0,0.0,0.0,1895.0,0.0,2885.0,137.0,,6,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,287.0,17285.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,33,Male,Other_Asian_or_Pacific,Married_spouse_absent,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,46,84,Works_for_wages_salary,50-52_weeks,1-14_hours,Yes,17285.0,17285.0,0.0,0.0,0.0,0.0,0.0,456.0,Abroad,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,375.0,3215.0,1,0,0,1,0,0,0,1,0,1,0,0,4,0,0,1,99,99,2,Child,13,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,43.0,Different_state,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,25615.0,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,19,6,0,Head_Householder,42,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,19,Works_for_wages_salary,50-52_weeks,,Yes,25005.0,25005.0,0.0,0.0,0.0,0.0,0.0,287.0,,6,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,375.0,18510.0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,9,9,0,Head_Householder,29,Female,White,Divorced,1_child,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,25,48,Works_for_wages_salary,50-52_weeks,40_hours,Yes,18510.0,13005.0,0.0,0.0,5505.0,0.0,0.0,368.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,7285.0,1,0,2,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,4,Child,3,Female,Other_Asian_or_Pacific,Never_married_single,,No_not_in_school,None_or_preschool,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,67.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,325.0,0.0,1,0,2,0,6,0,1,0,0,0,0,0,6,0,0,1,99,99,3,Sibling,17,Male,Other_Asian_or_Pacific,Never_married_single,,No_not_in_school,Grade_12,,Unemployed,Yes_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,237.0,13970.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,11,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,143.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,500.0,25010.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,13,Male,Black_Negro,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,287.0,Same_state_different_county,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,450.0,12005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,Partner_friend_visitor,26,Male,White,Never_married_single,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,22,51,Works_for_wages_salary,40-47_weeks,49-59_hours,Yes,8970.0,8005.0,0.0,0.0,0.0,0.0,965.0,236.0,Same_state_different_county,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,237.0,42185.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,14,0,Spouse,45,Female,Black_Negro,Married_spouse_present,2__children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,50-52_weeks,49-59_hours,Yes,17435.0,17435.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,165.0,5195.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,80,Male,White,Widowed,,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,5195.0,0.0,0.0,0.0,5195.0,0.0,0.0,149.0,,5,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,33010.0,1,1,2,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,Child,10,Female,Chinese,Never_married_single,,Yes_in_school,Grade_1-4,Church-related_(1980),,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,370.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),57500.0,0.0,36010.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,68,Male,White,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,22,18,Works_for_wages_salary,50-52_weeks,49-59_hours,Yes,36010.0,35005.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_house,7,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,63680.0,1,1,1,1,2,7,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,11,Male,Other_race_nec,Never_married_single,,Yes_in_school,Grade_5-8,Other_private_1980,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,65.0,12005.0,1,1,1,1,0,0,0,0,0,0,2,1,5,2,1,1,7,4,1,Head_Householder,31,Male,White,Married_spouse_present,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,38,68,Works_for_wages_salary,48-49_weeks,40_hours,Yes,12005.0,12005.0,0.0,0.0,0.0,0.0,0.0,138.0,,2,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),175000.0,0.0,28330.0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,5,5,0,Spouse,33,Female,White,Married_spouse_present,1_child,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,155.0,6005.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,19,Male,White,Never_married_single,,No_not_in_school,Grade_10,,Unemployed,Yes_in_labor_force,16,15,Works_for_wages_salary,50-52_weeks,,Yes,6005.0,6005.0,0.0,0.0,0.0,0.0,0.0,158.0,Same_house,5,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),42499.0,0.0,33110.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,17,Male,White,Never_married_single,,Yes_in_school,Grade_10,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,42015.0,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,Child,18,Male,White,Never_married_single,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,50-52_weeks,40_hours,Yes,8005.0,8005.0,0.0,0.0,0.0,0.0,0.0,418.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,25310.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,25,Male,White,Never_married_single,,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,25,19,Works_for_wages_salary,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,Abroad,0,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,195.0,9005.0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,27,Male,White,Separated,,No_not_in_school,Grade_5-8,,Employed,Yes_in_labor_force,25,15,Works_for_wages_salary,48-49_weeks,40_hours,Yes,9005.0,9005.0,0.0,0.0,0.0,0.0,0.0,237.0,Same_state_countydifferent_house,7,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,500.0,2410.0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,Child,12,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,32.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,325.0,21710.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,8,Female,White,Never_married_single,,Yes_in_school,Grade_1-4,Church-related_(1980),,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,293.0,Same_state_different_county,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),52500.0,0.0,5840.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,70,Male,White,Widowed,,No_not_in_school,Grade_11,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,5840.0,0.0,0.0,0.0,3845.0,0.0,1995.0,167.0,Same_state_countydifferent_house,2,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,22610.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,21,Female,Chinese,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Employed,Yes_in_labor_force,31,65,Works_for_wages_salary,27-39_weeks,15-29_hours,Yes,4705.0,4705.0,0.0,0.0,0.0,0.0,0.0,246.0,Same_state_countydifferent_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,165.0,15710.0,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,Child,12,Female,White,Never_married_single,,Yes_in_school,Grade_5-8,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,139.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,5810.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,38,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,,7,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,0.0,75000.0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,17,14,0,Spouse,40,Female,White,Married_spouse_present,2__children,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,35,62,Works_for_wages_salary,48-49_weeks,15-29_hours,Yes,30005.0,30005.0,0.0,0.0,0.0,0.0,0.0,501.0,,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,28810.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,66,Male,White,Married_spouse_present,,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,41,68,Self-employed,50-52_weeks,40_hours,Yes,14005.0,0.0,14005.0,0.0,0.0,0.0,0.0,501.0,,5,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,39560.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,4,Female,White,Never_married_single,,No_not_in_school,None_or_preschool,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,8015.0,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,Child,1,Female,White,Never_married_single,,No_not_in_school,,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,137.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),32500.0,0.0,30080.0,1,1,1,1,2,0,1,1,0,1,0,0,11,0,0,1,99,99,5,Child,21,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,4,27,Works_for_wages_salary,14-26_weeks,,Yes,4020.0,4005.0,0.0,0.0,0.0,0.0,0.0,199.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,6040.0,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,Head_Householder,40,Male,Chinese,Married_spouse_present,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,35,62,Works_for_wages_salary,27-39_weeks,49-59_hours,Yes,6040.0,755.0,0.0,0.0,0.0,0.0,0.0,124.0,,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,195.0,35010.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,9,Male,Black_Negro,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,402.0,Same_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),200000.0,0.0,56410.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,0,Male,White,Never_married_single,,No_not_in_school,,,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,501.0,,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),112500.0,0.0,50010.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,Head_Householder,33,Male,White,Never_married_single,,No_not_in_school,4+_years_of_college,,Employed,Yes_in_labor_force,39,82,Works_for_wages_salary,50-52_weeks,40_hours,Yes,50010.0,49005.0,0.0,0.0,0.0,0.0,0.0,501.0,Abroad,1,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),85000.0,0.0,32810.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,11,Male,White,Never_married_single,,Yes_in_school,Grade_1-4,Public_school,,,0,0,,,,,999999.0,999999.0,999999.0,999999.0,99999.0,99999.0,99999.0,377.0,Same_state_countydifferent_house,0,,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),999999.0,0.0,20010.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,4,4,0,Head_Householder,31,Male,American_Indian,Married_spouse_present,,No_not_in_school,1_to_3_years_of_college,,Employed,Yes_in_labor_force,34,53,Works_for_wages_salary,50-52_weeks,41-48_hours,Yes,16005.0,16005.0,0.0,0.0,0.0,0.0,0.0,341.0,Abroad,2,Yes,N
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),95000.0,0.0,29600.0,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,Child,19,Female,White,Never_married_single,No_children,No_not_in_school,Grade_10,,Employed,Yes_in_labor_force,17,26,Works_for_wages_salary,1-13_weeks,15-29_hours,Yes,2005.0,2005.0,0.0,0.0,0.0,0.0,0.0,393.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),137500.0,0.0,75000.0,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,Child,22,Female,White,Never_married_single,No_children,Yes_in_school,1_to_3_years_of_college,Public_school,Not_in_labor_force,No_not_in_labor_force,0,0,,,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,Same_house,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,175.0,12115.0,1,1,2,1,0,0,0,0,0,0,0,0,8,0,0,1,99,99,1,Sibling-in-Law,18,Female,White,Never_married_single,2__children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,24,47,Works_for_wages_salary,14-26_weeks,41-48_hours,Yes,1005.0,1005.0,0.0,0.0,0.0,0.0,0.0,95.0,Abroad,0,No_Service,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Owned_or_being_bought_(loan),28750.0,0.0,23475.0,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,23,23,0,Head_Householder,59,Male,Black_Negro,Married_spouse_present,,No_not_in_school,Grade_5-8,,Employed,Yes_in_labor_force,23,18,Works_for_wages_salary,50-52_weeks,40_hours,Yes,21005.0,21005.0,0.0,0.0,0.0,0.0,0.0,411.0,Same_house,7,Yes,P
98,HH_in_1970_definition_but_sampled_as_larger_unit,NA_(household),Non-Farm,Rented,999999.0,175.0,10810.0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,Spouse,20,Female,White,Married_spouse_present,No_children,No_not_in_school,Grade_12,,Employed,Yes_in_labor_force,20,8,Works_for_wages_salary,50-52_weeks,40_hours,Yes,805.0,805.0,0.0,0.0,0.0,0.0,0.0,221.0,,0,No_Service,N
